,yearMonth,country,firstUserDefaultChannelGroup,activeUsers,newUsers,Sessions,engagedSessions,screenPageViews,averageSessionDuration,demande_contact_realisee,first_visit,interet_par_les_catalogues,page_view,session_start,download,returningUsers,bounces,SessionsDuration,activeUsers_LY,newUsers_LY,Sessions_LY,engagedSessions_LY,screenPageViews_LY,averageSessionDuration_LY,download_LY,returningUsers_LY,bounces_LY,SessionsDuration_LY
135,2025-03 Mar,Vietnam,Organic Search,1.0,1.0,1.0,1.0,1.0,16.433207,,,,,,,0.0,0.0,16.433207,,,,,,,,,,
136,2025-03 Mar,Zambia,Organic Search,1.0,0.0,1.0,0.0,0.0,4.13281,,,,,,,1.0,1.0,0.0,,,,,,,,,,
137,2025-03 Mar,Malaysia,Organic Search,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
138,2025-03 Mar,Senegal,Direct,1.0,1.0,2.0,2.0,9.0,531.56104,,,,,,,0.0,0.0,1063.1221,,,,,,,,,,
139,2025-03 Mar,(not set),Direct,0.0,0.0,,0.0,,,0.0,2.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,
140,2025-03 Mar,Saudi Arabia,Direct,1.0,1.0,1.0,0.0,1.0,8.614026,,,,,,,0.0,1.0,0.0,,,,,,,,,,
141,2025-03 Mar,New Zealand,Organic Search,1.0,1.0,1.0,1.0,1.0,313.73093,,,,,,,0.0,0.0,313.73093,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
142,2025-03 Mar,Réunion,Organic Search,8.0,8.0,10.0,7.0,41.0,425.98212,0.0,2.0,0.0,13.0,3.0,0.0,0.0,3.0,2981.8748,7.0,7.0,10.0,4.0,65.0,270.09723,,0.0,6.0,1080.3889
143,2025-03 Mar,Martinique,Organic Search,1.0,1.0,3.0,3.0,19.0,416.21027,1.0,1.0,0.0,19.0,3.0,0.0,0.0,0.0,1248.6309,3.0,3.0,3.0,0.0,3.0,4.088838,,0.0,3.0,0.0
144,2025-03 Mar,Mauritius,Direct,2.0,2.0,2.0,2.0,15.0,1082.2283,0.0,2.0,0.0,15.0,2.0,0.0,0.0,0.0,2164.4565,1.0,1.0,3.0,2.0,6.0,124.77071,,0.0,1.0,249.54143
145,2025-03 Mar,Mauritius,Organic Search,4.0,4.0,4.0,3.0,11.0,129.7838,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,389.35138,2.0,2.0,2.0,2.0,9.0,139.75925,,0.0,0.0,279.5185
146,2025-03 Mar,Mexico,Direct,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,
147,2025-03 Mar,Mexico,Organic Search,1.0,1.0,1.0,1.0,3.0,890.5779,,,,,,,0.0,0.0,890.5779,,,,,,,,,,
148,2025-03 Mar,Monaco,Direct,1.0,1.0,6.0,3.0,18.0,49.164436,,,,,,,0.0,3.0,147.49332,,,,,,,,,,
149,2025-03 Mar,Monaco,Organic Search,5.0,4.0,9.0,7.0,18.0,70.01547,0.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,490.1083,2.0,2.0,2.0,0.0,2.0,5.01833,,0.0,2.0,0.0
150,2025-03 Mar,Morocco,Direct,2.0,1.0,4.0,3.0,9.0,744.7161,0.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,2234.1484,4.0,4.0,4.0,2.0,10.0,122.98717,,0.0,2.0,245.97433
151,2025-03 Mar,Morocco,Organic Search,12.0,11.0,16.0,15.0,43.0,262.43243,0.0,3.0,0.0,11.0,5.0,0.0,1.0,1.0,3936.4866,39.0,37.0,54.0,23.0,122.0,237.5657,,2.0,31.0,5464.011
152,2025-03 Mar,Morocco,Unassigned,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
153,2025-03 Mar,Netherlands,Direct,40.0,38.0,47.0,27.0,86.0,132.07684,0.0,13.0,1.0,35.0,15.0,0.0,2.0,20.0,3566.0747,46.0,45.0,48.0,6.0,71.0,14.753856,,1.0,42.0,88.52313
154,2025-03 Mar,Netherlands,Organic Search,19.0,18.0,24.0,18.0,69.0,172.21475,0.0,8.0,1.0,31.0,9.0,0.0,1.0,6.0,3099.8655,11.0,9.0,18.0,9.0,63.0,264.75687,,2.0,9.0,2382.8118
155,2025-03 Mar,New Caledonia,Direct,1.0,1.0,2.0,2.0,6.0,92.98535,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,185.9707,2.0,2.0,2.0,0.0,2.0,2.4020824,,0.0,2.0,0.0
156,2025-03 Mar,Martinique,Direct,1.0,1.0,4.0,0.0,4.0,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,,
157,2025-03 Mar,Norway,Direct,1.0,1.0,2.0,1.0,3.0,4.6495423,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,4.6495423,,,,,,,,,,
158,2025-03 Mar,Poland,Organic Search,4.0,4.0,4.0,4.0,47.0,427.2832,0.0,3.0,0.0,43.0,3.0,0.0,0.0,0.0,1709.1328,4.0,4.0,4.0,3.0,21.0,64.154366,,0.0,1.0,192.4631
159,2025-03 Mar,Norway,Organic Search,1.0,1.0,6.0,5.0,20.0,620.6962,0.0,0.0,0.0,15.0,4.0,0.0,0.0,1.0,3103.4812,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
160,2025-03 Mar,Russia,Referral,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.475829,,0.0,2.0,0.0
161,2025-03 Mar,Romania,Organic Search,2.0,2.0,3.0,3.0,22.0,161.68243,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,485.0473,2.0,2.0,2.0,0.0,2.0,3.757023,,0.0,2.0,0.0
162,2025-03 Mar,Romania,Direct,1.0,1.0,1.0,1.0,1.0,10.60135,,,,,,,0.0,0.0,10.60135,3.0,3.0,4.0,2.0,16.0,192.056,,0.0,2.0,384.112
163,2025-03 Mar,Portugal,Direct,12.0,10.0,32.0,23.0,105.0,411.66174,0.0,6.0,0.0,91.0,23.0,0.0,2.0,9.0,9468.22,14.0,13.0,19.0,13.0,112.0,186.83905,,1.0,6.0,2428.9077
164,2025-03 Mar,Portugal,Organic Search,15.0,12.0,25.0,20.0,113.0,288.84958,0.0,3.0,2.0,54.0,14.0,0.0,3.0,5.0,5776.9917,13.0,11.0,26.0,18.0,127.0,196.28593,,2.0,8.0,3533.1467
165,2025-03 Mar,Poland,Direct,3.0,3.0,7.0,5.0,21.0,665.6864,0.0,1.0,1.0,16.0,4.0,0.0,0.0,2.0,3328.4321,3.0,3.0,4.0,1.0,8.0,51.11137,,0.0,3.0,51.11137
166,2025-03 Mar,Philippines,Referral,1.0,1.0,1.0,1.0,1.0,5.99374,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.99374,,,,,,,,,,
167,2025-03 Mar,Philippines,Organic Search,6.0,6.0,7.0,3.0,7.0,9.40572,0.0,2.0,0.0,3.0,3.0,0.0,0.0,4.0,28.21716,,,,,,,,,,
168,2025-03 Mar,Réunion,Direct,1.0,1.0,3.0,3.0,12.0,25.645489,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,76.93646,1.0,1.0,1.0,0.0,1.0,3.738571,,0.0,1.0,0.0
169,2025-03 Mar,Peru,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
170,2025-03 Mar,Oman,Organic Search,1.0,1.0,1.0,1.0,1.0,63.876423,,,,,,,0.0,0.0,63.876423,,,,,,,,,,
171,2025-02 Feb,Guinea,Organic Search,1.0,1.0,1.0,0.0,1.0,8.052025,,,,,,,0.0,1.0,0.0,,,,,,,,,,
172,2025-02 Feb,India,Direct,7.0,7.0,7.0,6.0,22.0,197.77847,,,,,,,0.0,1.0,1186.6709,11.0,11.0,11.0,6.0,18.0,132.675,,0.0,5.0,796.05005
173,2025-02 Feb,Hungary,Organic Search,6.0,5.0,11.0,8.0,21.0,126.993454,,,,,,,1.0,3.0,1015.94763,14.0,8.0,21.0,13.0,76.0,173.23042,,6.0,8.0,2251.9956
174,2025-02 Feb,Hong Kong,Organic Search,3.0,3.0,5.0,1.0,6.0,56.70169,,,,,,,0.0,4.0,56.70169,,,,,,,,,,
175,2025-02 Feb,Hong Kong,Direct,2.0,2.0,2.0,2.0,5.0,550.6811,,,,,,,0.0,0.0,1101.3622,,,,,,,,,,
176,2025-02 Feb,Guyana,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
177,2025-02 Feb,Germany,Email,3.0,3.0,3.0,1.0,5.0,27.386799,,,,,,,0.0,2.0,27.386799,,,,,,,,,,
178,2025-02 Feb,Guadeloupe,Organic Search,5.0,3.0,15.0,10.0,65.0,462.16547,,,,,,,2.0,5.0,4621.655,8.0,5.0,11.0,6.0,40.0,417.996,,3.0,5.0,2507.976
179,2025-02 Feb,Guadeloupe,Direct,5.0,4.0,9.0,5.0,27.0,62.871536,,,,,,,1.0,4.0,314.35767,2.0,1.0,4.0,2.0,6.0,13.554998,,1.0,2.0,27.109997
180,2025-02 Feb,Greece,Organic Search,2.0,2.0,4.0,2.0,10.0,84.00223,,,,,,,0.0,2.0,168.00446,,,,,,,,,,
181,2025-02 Feb,Greece,Direct,3.0,3.0,4.0,1.0,6.0,13.31952,,,,,,,0.0,3.0,13.31952,1.0,1.0,1.0,1.0,3.0,44.675346,,0.0,0.0,44.675346
182,2025-02 Feb,Germany,Organic Search,16.0,13.0,24.0,14.0,56.0,201.15274,,,,,,,3.0,10.0,2816.1384,31.0,29.0,36.0,19.0,121.0,125.79926,,2.0,17.0,2390.186
183,2025-02 Feb,Indonesia,Direct,5.0,3.0,14.0,8.0,36.0,81.02536,,,,,,,2.0,6.0,648.2029,3.0,2.0,8.0,5.0,43.0,216.55437,,1.0,3.0,1082.7719
184,2025-02 Feb,Germany,Direct,58.0,58.0,60.0,10.0,77.0,45.99678,,,,,,,0.0,50.0,459.9678,16.0,15.0,29.0,8.0,64.0,81.64672,,1.0,21.0,653.17377
185,2025-02 Feb,India,Organic Search,10.0,9.0,11.0,8.0,17.0,153.0632,,,,,,,1.0,3.0,1224.5056,9.0,9.0,11.0,10.0,33.0,426.69846,,0.0,1.0,4266.9844
186,2025-02 Feb,Ireland,Organic Search,3.0,3.0,5.0,2.0,9.0,487.5499,,,,,,,0.0,3.0,975.0998,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
187,2025-02 Feb,Indonesia,Organic Search,12.0,10.0,13.0,11.0,35.0,145.01965,,,,,,,2.0,2.0,1595.2162,22.0,15.0,25.0,13.0,77.0,133.22371,,7.0,12.0,1731.9082
188,2025-02 Feb,Indonesia,Referral,1.0,1.0,1.0,1.0,5.0,65.67723,,,,,,,0.0,0.0,65.67723,1.0,1.0,1.0,1.0,12.0,1113.5825,,0.0,0.0,1113.5825
189,2025-02 Feb,Iran,Direct,1.0,1.0,1.0,0.0,1.0,9.775231,,,,,,,0.0,1.0,0.0,,,,,,,,,,
190,2025-02 Feb,Ireland,Direct,14.0,14.0,14.0,5.0,23.0,4.680236,,,,,,,0.0,9.0,23.40118,,,,,,,,,,
191,2025-02 Feb,Ireland,Email,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
192,2025-02 Feb,Israel,Organic Search,1.0,0.0,1.0,1.0,1.0,417.56506,,,,,,,1.0,0.0,417.56506,,,,,,,,,,
193,2025-02 Feb,Italy,Direct,9.0,4.0,15.0,11.0,43.0,122.439766,,,,,,,5.0,4.0,1346.8374,12.0,11.0,14.0,10.0,63.0,102.67993,,1.0,4.0,1026.7993
194,2025-02 Feb,Italy,Organic Search,9.0,8.0,13.0,11.0,55.0,372.0258,,,,,,,1.0,2.0,4092.2837,12.0,12.0,16.0,11.0,73.0,100.59625,,0.0,5.0,1106.5588
195,2025-02 Feb,Italy,Referral,1.0,0.0,1.0,1.0,1.0,214.18802,,,,,,,1.0,0.0,214.18802,,,,,,,,,,
196,2025-02 Feb,Japan,Organic Search,1.0,1.0,1.0,1.0,5.0,303.8547,,,,,,,0.0,0.0,303.8547,1.0,1.0,1.0,0.0,1.0,4.52453,,0.0,1.0,0.0
197,2025-02 Feb,Kenya,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
198,2025-02 Feb,Kenya,Organic Search,1.0,1.0,1.0,1.0,4.0,272.91156,,,,,,,0.0,0.0,272.91156,1.0,1.0,1.0,0.0,1.0,6.124338,,0.0,1.0,0.0
199,2025-02 Feb,Lithuania,Organic Search,1.0,1.0,1.0,1.0,2.0,80.18698,,,,,,,0.0,0.0,80.18698,1.0,1.0,1.0,0.0,1.0,5.029047,,0.0,1.0,0.0
200,2025-02 Feb,French Polynesia,Direct,1.0,0.0,2.0,1.0,2.0,40.361935,,,,,,,1.0,1.0,40.361935,2.0,2.0,6.0,5.0,27.0,258.51965,,0.0,1.0,1292.5983
201,2025-02 Feb,Luxembourg,Direct,2.0,0.0,9.0,8.0,45.0,808.76514,,,,,,,2.0,1.0,6470.121,2.0,2.0,2.0,1.0,8.0,74.37932,,0.0,1.0,74.37932
202,2025-02 Feb,French Polynesia,Organic Search,2.0,1.0,3.0,2.0,11.0,85.83238,,,,,,,1.0,1.0,171.66476,2.0,1.0,2.0,1.0,3.0,45.545837,,1.0,1.0,45.545837
203,2025-02 Feb,Congo - Brazzaville,Organic Search,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
204,2025-02 Feb,French Guiana,Referral,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
205,2025-02 Feb,French Guiana,Organic Search,4.0,4.0,7.0,6.0,21.0,185.44543,,,,,,,0.0,1.0,1112.6726,,,,,,,,,,
206,2025-02 Feb,Madagascar,Direct,1.0,1.0,4.0,4.0,7.0,907.96875,,,,,,,0.0,0.0,3631.875,1.0,1.0,1.0,1.0,16.0,1788.4425,,0.0,0.0,1788.4425
207,2025-02 Feb,(INCONNU),Direct,5.0,5.0,5.0,0.0,5.0,0.0,,,,,,,0.0,5.0,0.0,,,,,,,,,,
208,2025-02 Feb,Algeria,Organic Search,5.0,5.0,6.0,1.0,6.0,42.416866,,,,,,,0.0,5.0,42.416866,14.0,14.0,14.0,3.0,26.0,43.84801,,0.0,11.0,131.54404
209,2025-02 Feb,Australia,Direct,1.0,1.0,1.0,1.0,2.0,24.808474,,,,,,,0.0,0.0,24.808474,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
210,2025-02 Feb,Australia,Organic Search,6.0,5.0,6.0,2.0,6.0,76.5598,,,,,,,1.0,4.0,153.1196,2.0,2.0,2.0,1.0,6.0,25.30035,,0.0,1.0,25.30035
211,2025-02 Feb,Austria,Direct,3.0,3.0,3.0,1.0,3.0,6.8221893,,,,,,,0.0,2.0,6.8221893,8.0,8.0,8.0,0.0,8.0,0.0,,0.0,8.0,0.0
212,2025-02 Feb,Austria,Organic Search,2.0,1.0,2.0,2.0,7.0,83.40442,,,,,,,1.0,0.0,166.80884,2.0,1.0,2.0,2.0,14.0,166.45134,,1.0,0.0,332.90268
213,2025-02 Feb,Belgium,Direct,11.0,8.0,16.0,11.0,37.0,233.59488,,,,,,,3.0,5.0,2569.5437,14.0,10.0,16.0,9.0,66.0,280.93176,,4.0,7.0,2528.3857
214,2025-02 Feb,Belgium,Organic Search,64.0,55.0,90.0,57.0,294.0,253.58704,,,,,,,9.0,33.0,14454.461,111.0,98.0,156.0,87.0,574.0,147.838,,13.0,69.0,12861.906
215,2025-02 Feb,Brazil,Direct,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,2.0,1.0,2.0,2.0,8.0,404.53156,,1.0,0.0,809.0631
216,2025-02 Feb,Brazil,Organic Search,3.0,2.0,3.0,2.0,5.0,595.1451,,,,,,,1.0,1.0,1190.2902,6.0,6.0,9.0,7.0,45.0,159.45743,,0.0,2.0,1116.202
217,2025-02 Feb,Canada,Direct,1.0,0.0,2.0,1.0,2.0,8.3565235,,,,,,,1.0,1.0,8.3565235,5.0,5.0,5.0,2.0,24.0,342.8702,,0.0,3.0,685.7404
218,2025-02 Feb,Canada,Organic Search,25.0,22.0,40.0,22.0,120.0,134.32135,,,,,,,3.0,18.0,2955.0698,38.0,37.0,43.0,12.0,84.0,140.12163,,1.0,31.0,1681.4595
219,2025-02 Feb,China,Direct,5.0,3.0,9.0,8.0,65.0,2229.5725,,,,,,,2.0,1.0,17836.58,11.0,11.0,11.0,3.0,14.0,12.908028,,0.0,8.0,38.724083
220,2025-02 Feb,China,Organic Search,4.0,1.0,7.0,6.0,21.0,135.3651,,,,,,,3.0,1.0,812.19055,24.0,24.0,24.0,1.0,26.0,11.449136,,0.0,23.0,11.449136
221,2025-02 Feb,China,Referral,1.0,1.0,1.0,1.0,2.0,20.826372,,,,,,,0.0,0.0,20.826372,,,,,,,,,,
222,2025-02 Feb,Colombia,Organic Search,1.0,1.0,2.0,1.0,2.0,265.43747,,,,,,,0.0,1.0,265.43747,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
223,2025-02 Feb,Croatia,Email,1.0,1.0,1.0,1.0,4.0,1317.0648,,,,,,,0.0,0.0,1317.0648,,,,,,,,,,
224,2025-02 Feb,Cyprus,Organic Search,1.0,1.0,6.0,4.0,13.0,118.05368,,,,,,,0.0,2.0,472.21472,1.0,1.0,1.0,1.0,17.0,215.25597,,0.0,0.0,215.25597
225,2025-02 Feb,Czechia,Organic Search,2.0,0.0,4.0,3.0,7.0,328.3668,,,,,,,2.0,1.0,985.10034,,,,,,,,,,
226,2025-02 Feb,Côte d’Ivoire,Organic Search,2.0,2.0,2.0,1.0,3.0,493.78195,,,,,,,0.0,1.0,493.78195,10.0,8.0,12.0,6.0,27.0,370.87323,,2.0,6.0,2225.2393
227,2025-02 Feb,Denmark,Organic Search,5.0,5.0,6.0,4.0,25.0,230.89453,,,,,,,0.0,2.0,923.5781,2.0,2.0,2.0,1.0,7.0,50.80917,,0.0,1.0,50.80917
228,2025-02 Feb,Egypt,Organic Search,1.0,1.0,1.0,1.0,1.0,316.8293,,,,,,,0.0,0.0,316.8293,1.0,1.0,1.0,0.0,1.0,4.95546,,0.0,1.0,0.0
229,2025-02 Feb,Finland,Direct,14.0,14.0,14.0,2.0,17.0,1.2208207,,,,,,,0.0,12.0,2.4416413,22.0,22.0,22.0,1.0,25.0,7.3815966,,0.0,21.0,7.3815966
230,2025-02 Feb,France,Direct,264.0,192.0,485.0,276.0,1311.0,291.1263,,,,,,,72.0,209.0,80350.86,385.0,332.0,629.0,334.0,2251.0,174.68582,,53.0,295.0,58345.062
231,2025-02 Feb,France,Email,2.0,1.0,2.0,0.0,2.0,0.852816,,,,,,,1.0,2.0,0.0,,,,,,,,,,
232,2025-02 Feb,France,Organic Search,1649.0,1263.0,2552.0,1757.0,8262.0,309.9297,,,,,,,386.0,795.0,544546.44,2309.0,1966.0,3197.0,1885.0,11582.0,151.79018,,343.0,1312.0,286124.47
233,2025-02 Feb,France,Organic Social,1.0,1.0,1.0,1.0,3.0,68.61047,,,,,,,0.0,0.0,68.61047,1.0,1.0,1.0,1.0,2.0,11.603669,,0.0,0.0,11.603669
234,2025-02 Feb,France,Referral,31.0,26.0,46.0,29.0,151.0,226.90102,,,,,,,5.0,17.0,6580.1294,32.0,25.0,39.0,28.0,123.0,119.85127,,7.0,11.0,3355.8357
235,2025-02 Feb,Luxembourg,Organic Search,6.0,4.0,9.0,6.0,23.0,143.733,,,,,,,2.0,3.0,862.398,10.0,9.0,14.0,10.0,62.0,337.9806,,1.0,4.0,3379.806
236,2025-02 Feb,Sweden,Organic Search,3.0,3.0,3.0,1.0,4.0,24.473331,,,,,,,0.0,2.0,24.473331,,,,,,,,,,
237,2025-02 Feb,Madagascar,Organic Search,3.0,3.0,4.0,2.0,4.0,194.43436,,,,,,,0.0,2.0,388.8687,6.0,6.0,6.0,1.0,8.0,8.825194,,0.0,5.0,8.825194
238,2025-02 Feb,Réunion,Organic Search,6.0,6.0,9.0,5.0,31.0,128.34372,,,,,,,0.0,4.0,641.7186,4.0,4.0,4.0,1.0,5.0,6.125877,,0.0,3.0,6.125877
239,2025-02 Feb,Senegal,Organic Search,1.0,1.0,1.0,1.0,7.0,150.22223,,,,,,,0.0,0.0,150.22223,5.0,5.0,6.0,0.0,6.0,4.2403336,,0.0,6.0,0.0
240,2025-02 Feb,Singapore,Direct,4.0,4.0,4.0,2.0,4.0,12.351406,,,,,,,0.0,2.0,24.702812,3.0,3.0,4.0,3.0,8.0,774.4058,,0.0,1.0,2323.2175
241,2025-02 Feb,Singapore,Organic Search,3.0,3.0,4.0,2.0,15.0,77.92361,,,,,,,0.0,2.0,155.84721,2.0,2.0,2.0,1.0,4.0,89.30706,,0.0,1.0,89.30706
242,2025-02 Feb,Slovakia,Direct,1.0,0.0,2.0,0.0,2.0,2.44712,,,,,,,1.0,2.0,0.0,,,,,,,,,,
243,2025-02 Feb,Slovakia,Organic Search,2.0,2.0,4.0,2.0,14.0,42.058533,,,,,,,0.0,2.0,84.117065,1.0,1.0,1.0,0.0,1.0,4.925532,,0.0,1.0,0.0
244,2025-02 Feb,Slovenia,Organic Search,1.0,1.0,1.0,1.0,2.0,35.66348,,,,,,,0.0,0.0,35.66348,1.0,1.0,1.0,1.0,3.0,21.55242,,0.0,0.0,21.55242
245,2025-02 Feb,South Africa,Organic Search,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,2.0,2.0,2.0,2.0,5.0,52.883842,,0.0,0.0,105.767685
246,2025-02 Feb,Spain,Direct,9.0,8.0,15.0,9.0,58.0,139.64798,,,,,,,1.0,6.0,1256.8318,16.0,15.0,26.0,13.0,136.0,282.95108,,1.0,13.0,3678.364
247,2025-02 Feb,Spain,Organic Search,14.0,11.0,20.0,15.0,105.0,541.93866,,,,,,,3.0,5.0,8129.08,20.0,18.0,31.0,22.0,215.0,172.72754,,2.0,9.0,3800.0059
248,2025-02 Feb,Spain,Referral,2.0,2.0,4.0,0.0,2.0,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,,
249,2025-02 Feb,Spain,Unassigned,1.0,1.0,2.0,1.0,3.0,23.480078,,,,,,,0.0,1.0,23.480078,,,,,,,,,,
250,2025-02 Feb,St. Martin,Organic Search,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
251,2025-02 Feb,Sweden,Direct,2.0,2.0,2.0,0.0,2.0,0.0,,,,,,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
252,2025-02 Feb,Switzerland,Direct,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,3.3127606,,0.0,3.0,0.0
253,2025-02 Feb,Tanzania,Direct,1.0,1.0,1.0,0.0,1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,,,,,,
254,2025-02 Feb,Tunisia,Direct,15.0,6.0,139.0,112.0,747.0,1070.4362,,,,,,,9.0,27.0,119888.85,4.0,4.0,8.0,5.0,44.0,268.43945,,0.0,3.0,1342.1973
255,2025-02 Feb,Tunisia,Organic Search,33.0,32.0,85.0,54.0,1235.0,2326.1277,,,,,,,1.0,31.0,125610.9,37.0,29.0,139.0,69.0,389.0,271.7916,,8.0,70.0,18753.62
256,2025-02 Feb,Tunisia,Referral,1.0,0.0,1.0,1.0,4.0,189.6101,,,,,,,1.0,0.0,189.6101,,,,,,,,,,
257,2025-02 Feb,Türkiye,Direct,2.0,1.0,2.0,2.0,5.0,760.1562,,,,,,,1.0,0.0,1520.3124,5.0,4.0,7.0,4.0,14.0,17.567133,,1.0,3.0,70.26853
258,2025-02 Feb,Türkiye,Organic Search,1.0,1.0,1.0,1.0,4.0,1660.6105,,,,,,,0.0,0.0,1660.6105,2.0,2.0,3.0,2.0,7.0,15.57665,,0.0,1.0,31.1533
259,2025-02 Feb,United Arab Emirates,Organic Search,2.0,2.0,3.0,0.0,3.0,3.270349,,,,,,,0.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,5.028174,,0.0,2.0,0.0
260,2025-02 Feb,United Kingdom,Direct,10.0,9.0,13.0,5.0,34.0,136.51376,,,,,,,1.0,8.0,682.56885,7.0,6.0,7.0,2.0,10.0,6.005483,,1.0,5.0,12.010966
261,2025-02 Feb,United Kingdom,Organic Search,22.0,21.0,31.0,19.0,52.0,76.50167,,,,,,,1.0,12.0,1453.5317,24.0,23.0,27.0,13.0,66.0,60.000378,,1.0,14.0,780.0049
262,2025-02 Feb,United States,Direct,114.0,109.0,117.0,10.0,124.0,33.988758,,,,,,,5.0,107.0,339.88757,109.0,109.0,110.0,4.0,112.0,5.396414,,0.0,106.0,21.585655
263,2025-02 Feb,United States,Email,3.0,3.0,3.0,0.0,3.0,0.0,,,,,,,0.0,3.0,0.0,,,,,,,,,,
264,2025-02 Feb,United States,Organic Search,19.0,16.0,22.0,16.0,56.0,178.82512,,,,,,,3.0,6.0,2861.202,16.0,16.0,21.0,17.0,50.0,114.3525,,0.0,4.0,1943.9926
265,2025-02 Feb,Vietnam,Direct,1.0,1.0,2.0,0.0,1.0,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,,
266,2025-02 Feb,Vietnam,Organic Search,1.0,1.0,1.0,1.0,1.0,116.15448,,,,,,,0.0,0.0,116.15448,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
267,2025-02 Feb,Malaysia,Organic Search,3.0,3.0,3.0,3.0,8.0,89.73214,,,,,,,0.0,0.0,269.1964,2.0,2.0,2.0,0.0,2.0,2.518391,,0.0,2.0,0.0
268,2025-02 Feb,Saudi Arabia,Organic Search,2.0,2.0,2.0,2.0,2.0,128.74513,,,,,,,0.0,0.0,257.49026,1.0,1.0,1.0,1.0,2.0,49.4309,,0.0,0.0,49.4309
269,2025-02 Feb,Switzerland,Organic Search,7.0,6.0,11.0,7.0,20.0,367.12274,,,,,,,1.0,4.0,2569.8591,35.0,33.0,37.0,13.0,73.0,53.665203,,2.0,24.0,697.64764
270,2025-02 Feb,Réunion,Direct,1.0,1.0,1.0,1.0,8.0,215.59686,,,,,,,0.0,0.0,215.59686,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
271,2025-02 Feb,New Zealand,Direct,1.0,1.0,3.0,1.0,5.0,59.827564,,,,,,,0.0,2.0,59.827564,1.0,1.0,2.0,0.0,2.0,4.898618,,0.0,2.0,0.0
272,2025-02 Feb,Martinique,Organic Search,2.0,2.0,3.0,1.0,2.0,30.33487,,,,,,,0.0,2.0,30.33487,8.0,8.0,8.0,4.0,30.0,479.37708,,0.0,4.0,1917.5083
273,2025-02 Feb,Russia,Direct,2.0,2.0,2.0,0.0,2.0,4.568821,,,,,,,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0
274,2025-02 Feb,Mauritania,Organic Search,1.0,1.0,1.0,1.0,1.0,41.451923,,,,,,,0.0,0.0,41.451923,,,,,,,,,,
275,2025-02 Feb,Mauritius,Organic Search,1.0,0.0,2.0,1.0,12.0,166.42104,,,,,,,1.0,1.0,166.42104,1.0,0.0,1.0,1.0,3.0,153.8874,,1.0,0.0,153.8874
